,codes,activities,units,Totals,Small,Medium,Large,Mysore City
177,8780214491c28147f7439f96a2b262fb,"market for EDTA, ethylenediaminetetraacetic acid",kilogram,35840.86995996263,260.4985646494172,1043.634813496261,34536.73658181695,34797.235146466366
178,523158a1de8bac7a128e27410a2b305d,"market for propane, burned in building machine",megajoule,240217.17695321573,238507.73346753744,1709.4434856782693,0.0,239973.77695025233
179,e0f8b5c925431dc562505131e43f2a93,"market for electricity, medium voltage",kilowatt hour,1047008.9883810498,191012.27463514623,0.0,855996.7137459042,157694.23874075175
180,99bff69a4270a64245f99a74ec8f58a4,"market for electricity, medium voltage",kilowatt hour,24027.9353064963,4383.563683418575,0.0,19644.37162307772,3618.9440670694266
181,438f061b471d261c4d589e1f16d8ebb5,"market for electricity, high voltage",kilowatt hour,5.849955706955296,5.849955706955296,0.0,0.0,5.849955706955296
182,5c21e69efe0c88f938a6ac1d0a310eab,"market for heat, district or industrial, other than natural gas",megajoule,1755660451.067553,886466843.4530565,136126978.16163972,733066629.4528577,693829343.2745831
183,795ccd5ddfedbbba042ce8965b33aa15,market for solder factory,unit,3.418597109448869e-05,3.418597109448869e-05,0.0,0.0,3.418597109448869e-05
184,3dd9209ec3385bdb49791ffc3e63a0ac,"market for natural gas, low pressure",cubic meter,355643.21079438063,162665.1049653807,192978.105829,0.0,124069.48379958069
185,a53a2167ffe9c44c4fa97c86be58e753,"market for electricity, medium voltage",kilowatt hour,223.82127235819664,0.0,223.82127235819664,0.0,0.0
186,862553310bb68e1e2514f95f309c232c,"market for aluminium scrap, post-consumer",kilogram,1333425.9338460555,1333425.9338460555,0.0,0.0,1333425.9338460555
187,84b1012094b91b42aa8221047cf1d8f7,"market for slab and siding, softwood, wet, measured as dry mass",kilogram,12343.02306657439,12343.02306657439,0.0,0.0,12343.02306657439
188,d508cbf76f2c6ecd71a1d6c00bf72b2b,market for clay,kilogram,2471.1521942927584,2471.1521942927584,0.0,0.0,2471.1521942927584
189,355d7e99faa8e12d2f677e73e2423eae,"market for electricity, medium voltage",kilowatt hour,48961.55858534177,8932.35758131278,0.0,40029.201004028975,7374.297445731389
190,379388913fee422a915764b6a021fd91,"market group for electricity, medium voltage",kilowatt hour,307971909.4245745,5163701.469940909,237727.74006267873,302570480.21457106,14718553.62785982
191,01dd8481b94dae3400649783dc106cd7,market for sodium pyrophosphate,kilogram,12.626249223290477,12.626249223290477,0.0,0.0,12.626249223290477
192,bb2f1e6c1b655c59a945c637c6f78d17,market for acrylonitrile-butadiene-styrene copolymer,kilogram,15938.346101244479,15938.346101244479,0.0,0.0,14538.278447950132
193,bc7f0e1eea822f9126713d105dc52455,"market for petrol, unleaded",kilogram,35934.05040978395,35934.05040978395,0.0,0.0,12618.419466503425
194,70830f0160ef3c5ec06fa933ca39626f,market for heptane,kilogram,0.07660512220199794,0.07660512220199794,0.0,0.0,0.0764927152509933
195,582fa68b18f993449934689e1acbc27b,"market for transistor, wired, small size, through-hole mounting",kilogram,7265.295793871847,790.9138131867346,0.0,6474.3819806851125,5142.722574747839
196,6be485351a6e0d42fccb1b503432acf5,market for irrigation,cubic meter,554.5787627981151,554.5787627981151,0.0,0.0,554.5787627981151
197,d9489ad19c927e34079faa9fbecca9a4,"market for hydrochloric acid, without water, in 30% solution state",kilogram,1195964029.400375,1143182202.5222049,29521060.06192765,23260766.816242497,1177201020.956528
198,b200765f874639c35233f6d1f1094b96,"market for electricity, medium voltage",kilowatt hour,149897.4438248587,27346.710510339784,0.0,122550.73331451886,22576.657464704436
199,219b0d6363fb42f0a8ad91850d6256d2,"market for electricity, medium voltage",kilowatt hour,534381.9452405988,97490.57746122437,0.0,436891.3677793747,80485.41606297017
200,b49ed3b56374eb03cac00214c96b0678,"market for inert waste, for final disposal",kilogram,-4079105.0519386996,-4076300.0179092074,-2805.0340294921475,0.0,-3193550.3554567527
201,8b47a608ad1a7c9e5f3848b12f3d960b,"market for acetic acid, without water, in 98% solution state",kilogram,13390256.941925973,478154.8637981164,12878344.572913308,33757.505214547244,488771.3874854317
202,d75d7fcdb6c7568ebc1100d8469ff3b2,"market for molasses, from sugar beet",kilogram,10993901.051564958,10993901.051564958,0.0,0.0,10993901.051564958
203,c70f78a48d93559312af2db6595674d0,market for waste glass,kilogram,-1864.432763581911,-476.16507296816064,0.0,-1388.2676906137506,-383.26994249682195
204,d2bf2d3121d602a6297ab385181f8e86,"market for wood ash mixture, pure",kilogram,-407069.0240387465,-312657.86029212043,-15579.8627310736,-78831.30101555244,-23334.06510060352
205,ac537cb970e710832850d4b1a5a84323,"market for non-sulfidic overburden, off-site",kilogram,-1568.7369242084874,-1568.7369242084874,0.0,0.0,-1568.7369242084874
206,880f21ffa12b9851ed661d18deab0f8e,"waste paper, unsorted, Recycled Content cut-off",kilogram,-28760648.43697033,-3035764.6510014352,-1225279.99715302,-24499603.788815863,-28560297.70212944
207,97a8be2bfbe1df3f5990d096b48852ec,market for cyclic N-compound,kilogram,2174.3044639633026,245.94425886384283,0.0,1928.36020509946,245.93527507424375
208,6bfa255e6c2d71bf0405a5f1c2561f44,"market for urea, as N",kilogram,168470.00741741556,149792.25188745916,0.0,18677.755529956397,146865.5925602904
209,0a4d46fa4130e1829f3d4bb8afc3f058,"market for electricity, medium voltage",kilowatt hour,13085.858602342998,2387.3334851235654,0.0,10698.525117219437,1970.9138445472247
210,a8f0db7d650f81f2f1e0e7e935bc05e0,"market for boric acid, anhydrous, powder",kilogram,13101088.090566017,2221578.0205468936,0.0,10879510.070019124,2027380.8683845785
211,0f849d9fbaff07c9619cff16b05774dd,"market for gravel, round",kilogram,115339.07493671888,115339.07493671888,0.0,0.0,115339.07493671888
212,55415388d23dcc85578e2f707c9d4cb5,"market for used lorry, 16 metric ton",unit,-136.96142796765724,0.0,0.0,-136.96142796765724,0.0
213,7b74872248538a77bacb66319dbf343f,market for potato starch,kilogram,3518286.1341332537,3422591.0306005217,57560.10592954089,38134.997603191434,2971001.6587192747
214,5cc3ee37a30d072c318545fcb0f84a22,market for phthalimide-compound,kilogram,4480.215250924724,506.7750343623286,0.0,3973.4402165623965,506.756523012221
215,bb3477bde0c4f3663411a73b144f9b7a,"market for aluminium, cast alloy",kilogram,2688669.896903777,7732.55553959878,0.0,2680937.341364179,2643914.8440419957
216,96175e086302e08e38dfe759947268f8,"market for heat, district or industrial, natural gas",megajoule,79338806.8384917,24483677.5263515,1701942.0874533392,53153187.2246868,54993009.7608234
217,ac6a93b44b645a4d623be0187b008515,"market for carbon dioxide, liquid",kilogram,2825.803764711927,2809.889474053844,15.914290658083399,0.0,10.23161574989498
218,f53dad1f4f1642d97dff9e852c8c4e32,"market for sodium silicate, without water, in 37% solution state",kilogram,2314.8448710510697,2314.8448710510697,0.0,0.0,1779.0528228839933
219,222fc8dcc5a5ae5e20a92caf23bd00a8,"market for thermoforming, with calendering",kilogram,29342.072866777875,3089.4991569942385,1250.4139458125696,25002.159763971064,29139.5884765429
220,52e2129d2954b5b387f8a2bb0700bc9d,"market for electricity, medium voltage",kilowatt hour,1016405.1353706701,185429.02593242837,0.0,830976.1094382416,153084.86923527298
221,fbdc7ab4413e89ef6589191cdc68cd42,market for spent solvent mixture,kilogram,-950.4001127284927,-950.4001127284927,0.0,0.0,-950.4001127284927
222,f5055093d28e8e2569c98abb21cd7dad,market for liquefied petroleum gas,kilogram,624101.4271013576,0.0771823848070984,0.0,624101.3499189728,624101.4271013576
223,d7b2398f8a10f8a4f809783a70e9598e,"market for aluminium, wrought alloy",kilogram,8178180.30154887,1829777.835693378,78229.41520284666,6270173.050652651,8108313.387837618
224,4dc7424b0e070c5b03cd850f4e3f353b,"market for electricity, medium voltage",kilowatt hour,245.47681745146627,0.0,245.47681745146627,0.0,0.0
225,58d78128cba68854116362464b38a8f1,market for spoil from hard coal mining,kilogram,-892407.7917842941,-892407.7917842941,0.0,0.0,-770625.013965287
226,8d213fde8b4e2c45243a87312080e754,"market for rosin size, for paper production",kilogram,130037.06106153346,121499.3750309682,0.0,8537.686030565246,11958.722907274965
227,5838561e1541ec3b4fca26daf3a7981c,market for ash from paper production sludge,kilogram,-1.1234962210500399,0.0,-1.1234962210500399,0.0,0.0
228,531fdc681b60140b874dcc80778dc587,"market for electricity, medium voltage",kilowatt hour,23.970597684114846,0.0,23.970597684114846,0.0,0.0
229,01a09e4b1ab9fce66eda1c6c47f05794,"market for transport, freight train",ton kilometer,1801.2549177901462,1801.2549177901462,0.0,0.0,1801.2549177901462
230,7f10f6c5e34e01e73dd3a509adab3953,"market for wood chips, wet, measured as dry mass",kilogram,9234.00207787184,9234.00207787184,0.0,0.0,9234.00207787184
231,92e387e281a6aab351faf6cedbfce012,"market for cement, Portland",kilogram,33557.78880869144,33557.78880869144,0.0,0.0,33557.78880869144
232,b78a4c57e0cf3ced66278547a88073b0,market for waste concrete,kilogram,-260253.94934284614,-83.65347386647854,-151004.8432988132,-109165.45257016644,-223423.49975776975
233,deaa46d286a9af09c1f3ef9ef3827ca7,market for waste emulsion paint,kilogram,-978926.4715311165,-174326.81162131176,-442136.6503333617,-362463.0095764429,-701038.7774846866
234,5cf7306ef52cb7b56edb6c064c5bd9ab,"market group for electricity, medium voltage",kilowatt hour,1246578034.7280998,1172593729.3701394,8746212.533139262,65224545.84166538,1173733690.4498925
235,f72f488649125b3aa7282a71c6ba9533,market for carbon monoxide,kilogram,139445.64577685474,139445.64577685474,0.0,0.0,125757.21827099392
236,5bbeabb5cb51216ca42ee3fc9aed930f,market for gravel/sand quarry infrastructure,unit,0.0030314794917699955,0.0030314794917699955,0.0,0.0,2.1887938568736435e-05
237,a8efef44a5d9ea06a2beb32608747826,"market for cable, connector for computer, without plugs",meter,3172.8831638193333,3172.8831638193333,0.0,0.0,1953.5173169130421
238,39f553a9a30d20f407931e9d9c2e9d46,market for wastewater from maize starch production,cubic meter,-0.20528975747995962,-0.09389601413789396,-0.11139374334206563,0.0,-0.07161726546948083
239,8d33543de8c4c3fe4b141a3de7c29078,market for hydrogen sulfide,kilogram,40877.40720003591,31810.507023118444,9066.900176917465,0.0,37780.761303863954
240,ffed690cdedfb5ec1979e7de35585a9c,"market for recultivation, iron mine",square meter,0.02411055507677144,0.02411055507677144,0.0,0.0,0.0
241,129f413137224cbff5a33eedf24f99f8,market for wastewater from concrete production,cubic meter,-1.035696925745907,-1.035696925745907,0.0,0.0,-1.035696925745907
242,5b903d06fd6f0e0fb79377c395aae472,"market for coconut, dehusked",kilogram,1954777.7536162394,0.0,1954777.7536162394,0.0,0.0
243,73755d76796b5973edb5460525464d25,market for lubricating oil,kilogram,78723619.86716561,59633661.0867259,5117963.024626648,13971995.755813107,78075319.3368115
244,12ea2431c99adbd826b000654e61008d,"market for printed wiring board, surface mounted, unspecified, Pb containing",kilogram,541.7117596764715,541.7117596764715,0.0,0.0,333.5273467900316
245,18d0b412dc2731817077a3d8a5be53a6,market for sugar refinery,unit,0.00016697256731612427,0.0,0.0,0.00016697256731612427,0.0
246,9f3c78bd78071d962d36d4c0dfd2b284,market for trichloromethane,kilogram,74116.79029784756,74116.79029784756,0.0,0.0,66841.25074760104
247,10c5f6348dbef711b6ee89ace6308ad1,market for benzene,kilogram,276532.57763523486,93737.55422147457,182795.02341376033,0.0,72835.62234118055
248,b4c9a62daaa45f0620ff2d62654d3b87,"market for electricity, high voltage",kilowatt hour,2.2780776274691865,2.2780776274691865,0.0,0.0,2.2780776274691865
249,6a7f05f0fadb415e3a0d92b4ca1ce381,"market for silicon, electronics grade",kilogram,1243.7236658881873,1243.7236658881873,0.0,0.0,1243.7236658881873
250,b18ace20913cd002487036c0f9b09ed5,"market for wastewater, average",cubic meter,-818882.987203117,-210212.77859253707,-16076.410772559491,-592593.7978380219,-767950.2857323303
251,16a0cc2b960517666d6b9540fb3f1f5e,market for bilge oil,kilogram,-290.3378972201919,-290.2020874531586,-0.1358097670333157,0.0,-290.2020874531586
252,ca63ac3674f25b00d9e6e19d9a275876,market for feldspar,kilogram,1091195.9908904487,1091195.9908904487,0.0,0.0,93150.87727113586
253,d9dd05c9e1ba05e4d3077a8a59481301,market for sodium nitrite,kilogram,21.668457432739455,21.668457432739455,0.0,0.0,21.668457432739455
254,142df655963657d9e9e946796abd4793,"market for poultry manure, dried",kilogram,38035.43857301113,4302.34031408323,0.0,33733.09825892791,4302.1831592858625
255,c439ff0521080b70634344a73bcd8650,market for ethylene glycol monoethyl ether,kilogram,38631.27181455178,4067.5818046858803,1646.2736372004683,32917.41637266542,38364.684325900715
256,bb415d7f49afbe3c0fe6727e40156c7f,market for reinforcing steel,kilogram,20927913.421017956,132076.90006930436,0.0,20795836.52094864,20609898.335824393
257,bd20646b379b62c40cc0105566d8381e,"market for soybean, organic",kilogram,223860.8689022478,20290.557602687346,0.0,203570.31129956048,20290.557602687346
258,fd6d20b1cc0d6e1deae1990786abdf16,"market for diesel, burned in diesel-electric generating set, 10MW",megajoule,185426.40902234553,185426.40902234553,0.0,0.0,111891.19400445357
259,7dbf4e3d01460ea6f5e99a5f984a6095,"market group for heat, central or small-scale, other than natural gas",megajoule,7686.128656036634,7686.128656036634,0.0,0.0,5907.103777698394
260,32f61b5d85c9ec54dff497f07e317600,market for tin,kilogram,179270.6539872906,166128.5755538631,7364.722383071583,5777.356050355893,174508.8189764245
261,89b3e91d4e7513937f2db1abd477ceee,market for methylene diphenyl diisocyanate,kilogram,92.41111510576613,92.41111510576613,0.0,0.0,92.41111510576613
262,643e99bdb7baa598afde2a80e55d3600,market for waste reinforced concrete,kilogram,-2610.7948182221703,-2610.7948182221703,0.0,0.0,-1013.0011718193734
263,705a03823b51918eb03c09654756cfb4,"market for impact extrusion of aluminium, cold, tempering",kilogram,396374.2384812763,10166.129331751401,386208.10914952494,0.0,396374.2384812763
264,2fe65d2abc746da422ec93f669912d94,"market group for electricity, low voltage",kilowatt hour,636346.5832930749,636346.5832930749,0.0,0.0,507869.9656520839
265,bedde173553048a2f18a5a42a09341e1,"market for capacitor, film type, for through-hole mounting",kilogram,681.1139934945471,681.1139934945471,0.0,0.0,0.0
266,60cc17f6bd6b19af3080715b2c8c55ef,"market for electricity, medium voltage",kilowatt hour,234843.0446527073,42843.85773107726,0.0,191999.1869216301,35370.65637548382
267,776c78059f355d226fea440c719109d4,"market for potato, Swiss integrated production",kilogram,42620963.45861172,0.0,0.0,42620963.45861172,0.0
268,b21250df3bb1dd40643b058089240295,"market group for electricity, medium voltage",kilowatt hour,28137.43443757384,0.0,28137.43443757384,0.0,0.0
269,e3e6881ad361c2b885665388a6d8bc0f,"market for diesel, burned in building machine",megajoule,13150628.352548078,10837630.178412868,1941.5559161391325,2215885.727670068,9160624.909190876
270,c2443d895dd7d675d8e0bcd0e34e4ce5,market for air separation facility,unit,0.003089337234897852,0.003089337234897852,0.0,0.0,0.002695195274877883
271,c0d89173947daaa14da3a1e706a77a30,market for magnesium factory,unit,0.0001599183619338087,0.0001599183619338087,0.0,0.0,0.0001599183619338087
272,cfbc8a71f3cec9b8e593470d411cb18f,"market for pulpwood, softwood, measured as solid wood under bark",cubic meter,19177.957502015815,5394.394623645475,1688.5076684029057,12095.055209967433,3580.1363421503593
273,cedc1e3baa442b21090333fd89dd2b33,market for lignite briquettes,megajoule,179131.34858517913,0.0,179131.34858517913,0.0,0.0
274,df10c8e7d027c15115602106f4b4dad5,"market group for electricity, low voltage",kilowatt hour,30256307.234642006,7648547.593796057,1085571.6415718524,21522187.999274056,29667832.71386922
275,debce1e4aae549b2f57117a9bf98b767,"market for electricity, medium voltage",kilowatt hour,1532990.0836208207,279672.7880228727,0.0,1253317.2955979484,230889.8079351789
276,67f1db73e3e72076a2191fe85db15d14,market for fly ash and scrubber sludge,kilogram,-1109.7883136043447,-1109.7883136043447,0.0,0.0,-1109.7883136043447
277,59912248789a7ff2cc1598d31bc64aec,market for EUR-flat pallet,unit,3053262.0399630456,136058.07144627313,0.0,2917203.9685167726,91872.89663159184
278,a3441beceba4871aec58b946f7daf902,"market for electricity, high voltage",kilowatt hour,0.848560090375443,0.848560090375443,0.0,0.0,0.848560090375443
279,b743e5adf5e24d4cf74331e8f22a9fd9,"market for electricity, medium voltage",kilowatt hour,192.57500447005714,0.0,192.57500447005714,0.0,0.0
280,31609dff1feecf6547902506b3d9e527,"market for energy and auxilliary inputs, metal working machine",kilogram,48096738.439970896,8671741.87322957,2331775.294571705,37093221.27216964,37917266.17768714
281,bfcd07940a319765aec1555ad12643f8,market for diesel,kilogram,2155788.1312843505,60481.24666118709,2072434.3261525647,22872.55847059876,2132915.5728137516
282,0b92f752e90b06ea9c502e7df428cacd,market for trimethylamine,kilogram,17674.003840255962,17674.003840255962,0.0,0.0,15939.067485966398
283,19eec7a967571e8e0b961cbccc453351,"market for fertilising, by broadcaster",hectare,1479.3864603504328,184.03651772981902,0.0,1295.349942620614,184.03048299040108
284,212e89c01d2b6f4cc09ff7990efb7888,"market for palm oil, crude",kilogram,208111.92389473776,208111.92389473776,0.0,0.0,16086.550224087581
285,99811986712ae549ce44f47c61e7f4f4,"market for transport, passenger car, large size, petrol, EURO 3",kilometer,87352.29002799717,87352.29002799717,0.0,0.0,67133.80239995405
286,24f6e893bf905f0a226a5f459e06f908,market for irrigation,cubic meter,16553.420404930737,1873.308789586797,0.0,14680.111615343938,1873.240398300929
287,6000c67ed7fca09089fca08adc4517b0,"market for pulpwood, hardwood, measured as solid wood under bark",cubic meter,0.22821464682093004,0.22821464682093004,0.0,0.0,0.22821464682093004
288,01ce889956d35771418dd8f08015c69b,market for hard coal,kilogram,4369447.153020303,4361522.779883733,4985.597510593418,2938.775625976908,4041466.5841719215
289,d5b7c05e599bf32403f5a05574815bc8,market for hard coal,kilogram,522510.1110106155,521562.49339624133,596.1910094080746,351.42660496604697,483289.322330328
290,1e8589891f321d6f16df1bb3fa3b51d7,"market group for electricity, medium voltage",kilowatt hour,3524.363616812315,0.0,3524.363616812315,0.0,0.0
291,e40b7419ba9903ca2f26fecdb94119f1,"market for iron (III) chloride, without water, in 40% solution state",kilogram,5108181.952919986,889469.477695059,2273888.4095746013,1944824.0656503255,3677063.3106474057
292,be0e3744265524659fbb08348ac82d43,market for phosphorous chloride,kilogram,114542.23686249409,105475.33668557662,9066.900176917465,0.0,104214.41730759242
293,d4883bb611557107b44ed2ccc70bc3c7,market for silver,kilogram,4015.93768818296,1589.9035995219142,1359.531343947162,1066.5027447138832,2915.1579932538857
294,8627f03af4da1c660ca796348b9f1898,market for sugarcane,kilogram,13658287.715020385,0.0,0.0,13658287.715020385,0.0
295,285a2c7b1dc4303135405c7445a685c6,market for polycarbonate,kilogram,29607878.68604108,7480819.202139771,22127059.48390131,0.0,7474936.599355461
296,3781de39d137830e00d0d439e38e9d60,market for injection moulding,kilogram,114756163.62922497,27183562.95625692,80517516.64667873,7055084.026289307,34201666.595755585
297,7d96605e8ad1448f88d55dcaa4278572,"market for heat, central or small-scale, other than natural gas",megajoule,505256.1982189568,505256.1982189568,0.0,0.0,194159.47135120543
298,ec3ba733bb0f3676263ec6b3040674a6,market for soap,kilogram,3890.3392296475777,2751.737262611193,1138.601967036385,0.0,3890.3392296475777
299,8be8c7eadbad4a1e4261bbee1d388cec,market for gold,kilogram,888.8881815505601,159.57918112430576,408.6993048187121,320.6096956075423,631.6648315624553
300,5665f0a2b1b03ab22a2993178abb39e4,"market for electricity, medium voltage",kilowatt hour,279.13341827486926,0.0,279.13341827486926,0.0,0.0
301,52e48f1fc2eeb639471440cc9c059e72,"market for heat, central or small-scale, other than natural gas",megajoule,498397263.0239248,18717100.93453801,0.0,479680162.0893869,498287709.16021097
302,db838f54f40b2ef16348a685b98ceddc,"market for electricity, medium voltage",kilowatt hour,167545.89049017095,30566.4249337383,0.0,136979.46555643267,25234.761065272873
303,2358bf23f62ee02b19b6445c077a654f,"market for electricity, medium voltage",kilowatt hour,114452.05099744315,20880.18998908821,0.0,93571.86100835502,17238.084156533456
304,c0fe92f83c3eb331750f7b7d146c2436,market for spent solvent mixture,kilogram,-91219.69440683344,-9604.746408024695,-3887.3319733388944,-77727.61602546979,-90590.20363147989
305,aca623540bec2a77abae8c6323c9d872,"market for printed wiring board, for through-hole mounting, Pb containing surface",square meter,281.905513974132,281.905513974132,0.0,0.0,0.0
306,bc098acf2ab9199a4e866cb6fcbec850,market for waste reinforced concrete,kilogram,-37260.599193364935,-37260.599193364935,0.0,0.0,-14457.294913459838
307,1ac3e59814ba3421240b0a701b34afd6,"market for electricity, medium voltage",kilowatt hour,327325746.8514173,240883266.81109068,1849423.9994195155,84590287.3468929,243372281.79580337
308,fecf8ad7c745cdbc9c183a7a4fd0c040,"market for soybean oil, crude",kilogram,6285.234501357119,4192.946052170329,2092.288449186791,0.0,4192.946052170329
309,1ee93e063d5ac749c5f62ffdfa960828,"market for steel, low-alloyed",kilogram,2506377.04416353,1716202.8514035458,258.499336433004,789915.6934235517,1714574.798921993
310,93822941b12fd28c1b0ccdf453d6969d,market for waste emulsion paint,kilogram,-87544.78592249578,-15589.938414954684,-39540.00584066665,-32414.841666874472,-62693.4621578616
311,eebbe9ff3533a51b0d13b1a843576112,"market for electricity, medium voltage",kilowatt hour,297773.4007201452,54324.62875542903,0.0,243448.77196471643,44848.85064493684
312,246b932a689898ed14e021b74e807d28,"market for electricity, medium voltage",kilowatt hour,4445.8572382451885,0.0,4445.8572382451885,0.0,0.0
313,d623d4553968985575bdf953b96519bc,market for polyphenylene sulfide,kilogram,77118.04190694362,0.0,0.0,77118.04190694362,72468.45971328749
314,15695c2e92eb9f34be72b45fe3a926d7,"market for deinking emulsion, in paper production",kilogram,404602.7489774974,20620.495962629495,1901.4891946979506,382080.7638201699,384331.9431885907
315,168c30d7e99db9f0defa8ca30692dc67,"market for kraft paper, unbleached",kilogram,32246.361602982764,32246.361602982764,0.0,0.0,1754.23293642278
316,b181c5fe94d887d96b91bfe0d068dea1,"market for waste textile, soiled",kilogram,-4534944.897065674,-1748022.7851341502,-158125.95008219575,-2628796.1618493274,-4196624.244406676
317,283a17404e97d4c5b42a72dde64423a1,market for electronics scrap,kilogram,73164.0934958678,73164.0934958678,0.0,0.0,73164.0934958678
318,331fa4f65100988644caa3d0fcf2718c,"market for fluorspar, 97% purity",kilogram,28588.64640792914,1516.9459483712772,0.0,27071.700459557862,5885.404411967274
319,da75730573ec8b1b75a02f3f01b09269,market for maleic anhydride,kilogram,16557.175493302086,16557.175493302086,0.0,0.0,14931.870556892954
320,de9ef7d7333115c758e33f74525d932b,market for monoethanolamine,kilogram,5319.796820685998,5319.796820685998,0.0,0.0,0.0
321,626f903288f96823f4269186563a33fc,market for citric acid,kilogram,3436.4349897191496,82.0299096669665,0.0,3354.4050800521827,3278.359648722737
322,edfe8b63c4c9bf4616e2be034b7c702f,"market for electricity, medium voltage",kilowatt hour,523.5128223699701,0.0,523.5128223699701,0.0,0.0
323,7cfb7e65ca49a1aa7cf8d80f8b3e19d5,"market for polyethylene terephthalate, granulate, amorphous",kilogram,3541.640720601898,3541.640720601898,0.0,0.0,3541.640720601898
324,5beed9319fe22d06b3d014bac34c4c5f,market for waste mineral oil,kilogram,-121027.39693874783,-75006.74174464146,-28152.851150013637,-17867.804044092758,-108000.81123799716
325,7789a8dc6f2f7d3ca653b27dcda977ca,market for wastewater from ceramic production,cubic meter,-56.53865237774346,-56.53865237774346,0.0,0.0,-4.8264703249293195
326,a5983240c1ce9561b1741a3c6f490f62,market for naphtha,kilogram,103268.15047453786,103268.15047453786,0.0,0.0,94643.63449327252
327,b2803f443761eefce79b73617b960cb2,market for vegetable oil refinery,unit,1.7501452657327712e-05,1.7501452657327712e-05,0.0,0.0,1.0946167027452252e-07
328,a62abdbe38a6e96f88abda734ab7d2d5,"market group for electricity, high voltage",kilowatt hour,289046.45598331274,193064.17494499948,95982.28103831327,0.0,193064.17494499948
329,3823c426fd861a0081c984fb847ea7a6,market for acetonitrile,kilogram,47467.75148090034,47467.75148090034,0.0,0.0,42808.16622535003
330,a5d06c611bde892f011c4cac58066ffb,market for silica sand,kilogram,86588781.9335489,15869251.874051267,0.0,70719530.05949761,13134470.017528454
331,2178d9fb53d2ffec1fd4482f200aef22,"market for water, deionised, from tap water, at user",kilogram,50777378.914231464,13363800.37557128,37413578.5386602,0.0,9660236.73980134
332,0c8cd9904c5d8970417ec98cc41037f4,"market for electricity, medium voltage",kilowatt hour,1070.821006764939,0.0,1070.821006764939,0.0,0.0
333,fb5aaef027f2870f68948dbbb363efef,market for lead,kilogram,718896.9694100794,274072.58389677963,566.6321439147017,444257.75336938514,631657.5139091677
334,edbaea89ab7aa7737a7cb6690ba74efe,"market for natural gas, high pressure",cubic meter,36135.82966645245,16738.590589358144,13700.645969874395,5696.593107219918,9894.472500607153
335,63f11998730af6f6d3309224c0c3803d,market for lead concentrate,kilogram,54927.672074842,54927.672074842,0.0,0.0,54927.672074842
336,89fc42c32affae51f9609d4bec1b4722,"market for quicklime, milled, loose",kilogram,4349595.818143231,4349128.518973008,467.2991702222063,0.0,3348834.257249111
337,3756a68a18bf6bf903b9c5bf3489929a,"market for ammonium sulfate, as N",kilogram,58053.93008413585,13616.638147011578,0.0,44437.29193712427,13616.636555574041
338,43764105dcb93df903d781b775e71205,"market for lime, hydrated, packed",kilogram,191.80174726073193,149.3437045907582,0.0,42.45804266997374,149.3437045907582
339,d09b86b053bfee24893a8fd8f580eaf3,"market for cable, ribbon cable, 20-pin, with plugs",kilogram,825.4655385546232,825.4655385546232,0.0,0.0,508.23214748957184
340,d4d40c24ff4c9e01f4c743adf8fc99e7,clinker production,kilogram,7775441.551097355,5654571.995362936,2120869.555734419,0.0,7708240.361118444
341,977050c5e7c66159f8cd85600d32ab4c,market for conveyor belt,meter,6.268115379951004,6.268115379951004,0.0,0.0,0.11876010486836695
342,57d53ea97808357eaf115300556e1732,"market for hazardous waste, for incineration",kilogram,-25840839.038272053,-4714793.606227529,-11820632.980040327,-9305412.452004204,-18382913.980842534
343,17bf2b1f7012e9876d1853ce99e26e97,market for heavy fuel oil,kilogram,204968.91084377267,65335.36338306414,40027.210437447335,99606.3370232612,44972.16694355538
344,cb760e1b41379166895e527359765ac4,"market for solid manure loading and spreading, by hydraulic loader and spreader",kilogram,528035.2165722292,59728.17153543659,0.0,468307.04503679264,59725.98979991372
345,c4b59d56aa3ee83c76e6b5ff504920d1,"market for electricity, high voltage",kilowatt hour,690460.8335076061,670691.4763007987,19769.35720680733,0.0,524657.8107856417
346,f79c68f71809c248deefd9f1dff8b0a3,"vinasse, from fermentation of sugarcane molasses, Recycled Content cut-off",kilogram,-1281297.628833777,0.0,0.0,-1281297.628833777,0.0
347,82616e4b3b11d10e667f77be1ebbe08e,"market for sludge, pig iron production",kilogram,-3502633.011835563,-628816.2216676822,-1610465.418130707,-1263351.3720371742,-2489053.333555161
348,702a88889608b24d67459174547ec958,market for irrigation,cubic meter,35012.61281109468,3962.2889844497613,0.0,31050.32382664492,3962.1443280855074
349,c99352449fbd4d2d43bff2e68b9dbe90,"market for transport, tractor and trailer, agricultural",ton kilometer,459541.7272432875,200.03569288574772,0.0,459341.69155040174,200.02838603261975
350,3530c7bd6ea6791866240e89d94c0b6a,"market for fruit tree seedling, for planting",unit,4800.20241382067,542.9700599112966,0.0,4257.232353909374,542.9502264384627
351,a44d802c3a055a10d1ab5107f53f4e68,"market for integrated circuit, memory type",kilogram,56964.45391453285,5666.914476787201,0.0,51297.539437745654,40746.594019711534
352,0b5d8c10eb01a0331d8c01c5834592c1,"market for paper mill, non-integrated",unit,0.00020583376057615926,5.1017053888576086e-05,0.0,0.00015481670668758313,2.6938106963639465e-05
